fecha,TmaxC,TminC,Lluvia
2006-01-25,31.111111111111114,22.22222222222222,0
2006-01-26,31.111111111111114,22.22222222222222,0
2006-01-27,31.111111111111114,23.333333333333336,NA
2006-01-28,NA,NA,NA
2006-01-29,31.111111111111114,23.333333333333336,0
2006-01-30,30,24.444444444444446,0
2006-01-31,32.22222222222222,23.333333333333336,0
2006-02-01,31.111111111111114,23.333333333333336,10.9
2006-02-01,31.111111111111114,23.333333333333336,10.9
2006-02-02,30,20,0
2006-02-03,33.333333333333336,21.11111111111111,0
2006-02-04,31.111111111111114,22.22222222222222,4.3
2006-02-05,26.666666666666668,21.11111111111111,0.2
2006-02-06,32.22222222222222,22.22222222222222,0
2006-02-07,32.22222222222222,21.11111111111111,0
2006-02-08,32.22222222222222,21.11111111111111,0
2006-02-09,30,21.11111111111111,0
2006-02-10,31.111111111111114,21.11111111111111,0
2006-02-11,32.22222222222222,21.11111111111111,0
2006-02-12,32.22222222222222,21.11111111111111,0
2006-02-13,33.333333333333336,22.77777777777778,0
2006-02-14,31.111111111111114,18.88888888888889,0
2006-02-15,30,21.11111111111111,0
2006-02-16,31.111111111111114,22.22222222222222,0
2006-02-17,31.111111111111114,23.333333333333336,0
2006-02-18,32.22222222222222,23.333333333333336,0
2006-02-19,31.111111111111114,23.333333333333336,0
2006-02-20,32.22222222222222,23.333333333333336,0
2006-02-21,32.22222222222222,23.333333333333336,0
2006-02-22,31.111111111111114,23.333333333333336,0
2006-02-23,32.22222222222222,23.88888888888889,0
2006-02-24,32.22222222222222,24.444444444444446,0
2006-02-25,33.88888888888889,23.333333333333336,0
2006-02-26,32.22222222222222,22.22222222222222,0
2006-02-27,33.333333333333336,23.333333333333336,0
2006-02-28,33.333333333333336,23.333333333333336,0
2006-03-01,NA,NA,NA
2006-04-01,34.44444444444444,24.444444444444446,0
2006-04-02,NA,NA,NA
2006-04-03,NA,NA,NA
2006-04-04,NA,NA,NA
2006-04-05,34.44444444444444,21.11111111111111,0
2006-04-06,34.44444444444444,22.22222222222222,0
2006-04-07,36.66666666666667,22.22222222222222,0
2006-04-08,NA,NA,0
2006-04-09,36.66666666666667,21.11111111111111,0
2006-04-10,36.66666666666667,24.444444444444446,0
2006-04-11,36.66666666666667,24.444444444444446,0
2006-04-12,33.88888888888889,23.88888888888889,0
2006-04-13,34.44444444444444,21.11111111111111,0
2006-04-14,34.44444444444444,20,0
2006-04-15,34.44444444444444,20,0
2006-04-16,36.66666666666667,25.555555555555557,0
2006-04-17,36.66666666666667,20,0
2006-04-18,35.55555555555556,21.11111111111111,0
2006-04-19,NA,NA,NA
2006-04-20,NA,NA,NA
2006-04-21,NA,NA,NA
2006-04-22,NA,NA,NA
2006-04-23,NA,NA,NA
2006-04-24,37.77777777777778,21.11111111111111,0
2006-04-25,36.66666666666667,23.333333333333336,0
2006-04-26,33.333333333333336,21.11111111111111,0
2006-04-27,34.44444444444444,22.22222222222222,0
2006-04-28,36.66666666666667,23.333333333333336,0
2006-04-29,37.77777777777778,24.444444444444446,0
2006-04-30,37.77777777777778,21.11111111111111,0
2006-05-01,36.66666666666667,22.22222222222222,0
2006-05-01,36.66666666666667,22.22222222222222,0
2006-05-02,36.66666666666667,23.333333333333336,0
2006-05-03,36.66666666666667,24.444444444444446,0
2006-05-04,32.22222222222222,23.333333333333336,0
2006-05-05,36.66666666666667,22.22222222222222,0
2006-05-06,36.66666666666667,21.11111111111111,0
2006-05-07,35.55555555555556,21.11111111111111,0
2006-05-08,36.66666666666667,20,0
2006-05-09,35.55555555555556,22.22222222222222,0.2
2006-05-10,34.44444444444444,22.22222222222222,12.1
2006-05-11,33.333333333333336,22.22222222222222,3.4
2006-05-12,32.22222222222222,21.11111111111111,15
2006-05-13,34.44444444444444,21.11111111111111,0.5
2006-05-14,35.55555555555556,23.333333333333336,0
2006-05-15,35.55555555555556,23.333333333333336,0
2006-05-16,35.55555555555556,23.333333333333336,4.2
2006-05-17,31.111111111111114,24.444444444444446,12.3
2006-05-18,25.555555555555557,22.22222222222222,16.2
2006-05-19,31.111111111111114,23.333333333333336,0
2006-05-20,NA,NA,NA
2006-05-21,33.333333333333336,22.22222222222222,0
2006-05-22,33.333333333333336,22.22222222222222,0
2006-05-23,32.22222222222222,20,0
2006-05-24,31.111111111111114,21.11111111111111,10.5
2006-05-25,34.44444444444444,22.22222222222222,16.3
2006-05-26,33.333333333333336,22.22222222222222,0
2006-05-27,31.111111111111114,22.22222222222222,0
2006-05-28,32.22222222222222,22.22222222222222,0.7
2006-05-29,32.22222222222222,23.333333333333336,0
2006-05-30,33.333333333333336,22.22222222222222,0
2006-05-31,33.333333333333336,20,0
2006-06-01,33.333333333333336,22.22222222222222,0
2006-06-01,33.333333333333336,22.22222222222222,0
2006-06-02,34.44444444444444,21.11111111111111,0
2006-06-03,NA,NA,NA
2006-06-04,NA,NA,NA
2006-06-05,31.111111111111114,22.22222222222222,6.2
2006-06-06,28.88888888888889,22.22222222222222,4.6
2006-06-07,27.77777777777778,22.22222222222222,95.5
2006-06-08,27.77777777777778,22.22222222222222,13.8
2006-06-09,27.77777777777778,23.333333333333336,1.9
2006-06-10,27.77777777777778,23.333333333333336,52.4
2006-06-11,26.666666666666668,22.22222222222222,64.6
2006-06-12,28.88888888888889,21.11111111111111,11.8
2006-06-13,31.111111111111114,22.22222222222222,13.9
2006-06-14,30,22.22222222222222,3.7
2006-06-15,30,20,28
2006-06-16,28.88888888888889,21.11111111111111,4.2
2006-06-17,32.22222222222222,22.22222222222222,0
2006-06-18,NA,NA,0
2006-06-19,NA,NA,0
2006-06-20,32.22222222222222,23.333333333333336,0
2006-06-21,31.111111111111114,23.333333333333336,0
2006-06-22,31.111111111111114,22.22222222222222,0.6
2006-06-23,31.111111111111114,23.333333333333336,2.1
2006-06-24,31.111111111111114,22.22222222222222,0
2006-06-25,31.111111111111114,21.11111111111111,26.8
2006-06-26,31.111111111111114,22.22222222222222,0.5
2006-06-27,31.111111111111114,21.11111111111111,0
2006-06-28,32.22222222222222,23.333333333333336,0
2006-06-29,26.666666666666668,23.333333333333336,7.2
2006-06-30,32.22222222222222,23.333333333333336,8.8
2006-07-01,31.111111111111114,24.444444444444446,0
2006-07-01,NA,NA,0
2006-07-02,32.22222222222222,24.444444444444446,0
2006-07-03,33.333333333333336,23.333333333333336,0
2006-07-04,32.22222222222222,23.333333333333336,0.4
2006-07-05,31.111111111111114,22.22222222222222,0
2006-07-06,31.111111111111114,22.22222222222222,0
2006-07-07,32.22222222222222,22.22222222222222,4.4
2006-07-08,31.111111111111114,23.333333333333336,0
2006-07-09,31.111111111111114,23.333333333333336,0
2006-07-10,30,22.22222222222222,30.5
2006-07-11,31.111111111111114,23.333333333333336,0.1
2006-07-12,31.111111111111114,23.333333333333336,0.6
2006-07-13,32.22222222222222,23.333333333333336,9.9
2006-07-14,NA,NA,26.9
2006-07-15,30,21.11111111111111,1.1
2006-07-16,32.22222222222222,23.333333333333336,0
2006-07-17,31.111111111111114,21.11111111111111,0
2006-07-18,30,21.11111111111111,5.8
2006-07-19,31,23,1.7
2006-07-20,30,22.22222222222222,0
2006-07-21,31.111111111111114,22.22222222222222,0
2006-07-22,32.22222222222222,21.11111111111111,4.3
2006-07-23,30,21.11111111111111,0
2006-07-24,31.111111111111114,22.22222222222222,0
2006-07-25,32.22222222222222,23.333333333333336,2
2006-07-26,30,24.444444444444446,1.4
2006-07-27,30,21.11111111111111,0.4
2006-07-28,31.111111111111114,21.11111111111111,2
2006-07-29,31.111111111111114,21.11111111111111,9.6
2006-07-30,31.111111111111114,20.555555555555557,15.4
2006-07-31,30,21.11111111111111,0.7
2006-08-01,NA,NA,NA
2006-08-01,30,22.22222222222222,2.6
2006-08-02,31.111111111111114,22.22222222222222,0.4
2006-08-03,32.22222222222222,23.333333333333336,0
2006-08-04,31.111111111111114,22.22222222222222,27
2006-08-05,NA,NA,NA
2006-08-06,32.22222222222222,23.333333333333336,0
2006-08-07,32.22222222222222,23.333333333333336,0.4
2006-08-08,32.22222222222222,22.22222222222222,0
2006-08-09,31.111111111111114,22.22222222222222,0
2006-08-10,28.88888888888889,22.22222222222222,1.2
2006-08-11,32.22222222222222,22.22222222222222,0
2006-08-12,30,23.333333333333336,0
2006-08-13,31.111111111111114,23.333333333333336,0.9
2006-08-14,32.22222222222222,23.333333333333336,0
2006-08-15,31.111111111111114,23.333333333333336,0
2006-08-16,32.22222222222222,24.444444444444446,0
2006-08-17,31.111111111111114,21.11111111111111,2.8
2006-08-18,30,23.333333333333336,0.3
2006-08-19,32.22222222222222,22.22222222222222,0
2006-08-20,32.22222222222222,21.11111111111111,0
2006-08-21,30,21.11111111111111,3.3
2006-08-22,31.111111111111114,21.11111111111111,0
2006-08-23,28.88888888888889,23.333333333333336,17.5
2006-08-24,31.111111111111114,23.333333333333336,0.4
2006-08-25,26.11111111111111,20.555555555555557,9.7
2006-08-26,28.88888888888889,21.11111111111111,8.2
2006-08-27,28.88888888888889,21.11111111111111,0.1
2006-08-28,31.111111111111114,20.555555555555557,11
2006-08-29,30,21.11111111111111,0.4
2006-08-30,32.22222222222222,23.333333333333336,0.8
2006-08-31,32.22222222222222,22.22222222222222,0
2006-09-01,32.22222222222222,22.22222222222222,11.6
2006-09-01,32.22222222222222,22.22222222222222,11.6
2006-09-02,28.88888888888889,21.11111111111111,3.3
2006-09-03,30,22.22222222222222,0.8
2006-09-04,30.555555555555557,21.11111111111111,4.9
2006-09-05,30,21.11111111111111,0
2006-09-06,32.22222222222222,22.22222222222222,0.1
2006-09-07,31.111111111111114,21.11111111111111,0
2006-09-08,26.666666666666668,21.11111111111111,0.5
2006-09-09,NA,NA,NA
2006-09-10,31.111111111111114,22.22222222222222,19.3
2006-09-11,27.222222222222225,22.22222222222222,103.4
2006-09-12,30,22.22222222222222,2.8
2006-09-13,30,24.444444444444446,3
2006-09-14,31.111111111111114,22.22222222222222,0
2006-09-15,30,21.11111111111111,0
2006-09-16,NA,NA,NA
2006-09-17,NA,NA,NA
2006-09-18,31.111111111111114,21.11111111111111,1.2
2006-09-19,28.88888888888889,21.11111111111111,12.5
2006-09-20,31.111111111111114,21.11111111111111,20.4
2006-09-21,27.77777777777778,21.11111111111111,0.6
2006-09-22,31.111111111111114,21.11111111111111,1.4
2006-09-23,30,21.11111111111111,2
2006-09-24,32.22222222222222,22.22222222222222,0
2006-09-25,33.333333333333336,21.11111111111111,0
2006-09-26,32.22222222222222,22.22222222222222,0.1
2006-09-27,32.22222222222222,23.333333333333336,0
2006-09-28,32.22222222222222,23.333333333333336,0
2006-09-29,31.111111111111114,22.22222222222222,0
2006-09-30,32.22222222222222,23.333333333333336,0
2006-10-01,NA,NA,NA
2006-10-01,31.111111111111114,24.444444444444446,0
2006-10-02,32.22222222222222,24.444444444444446,0
2006-10-03,31.111111111111114,23.333333333333336,0.7
2006-10-04,31.111111111111114,23.333333333333336,0.4
2006-10-05,31.111111111111114,22.22222222222222,0
2006-10-06,32.22222222222222,22.22222222222222,0
2006-10-07,32.22222222222222,23.333333333333336,0
2006-10-08,31.111111111111114,22.22222222222222,0
2006-10-09,32.77777777777778,37.94444444444444,5.8
2006-10-10,32.22222222222222,21.666666666666668,2.7
2006-10-11,32.22222222222222,21.11111111111111,0.3
2006-10-12,31.111111111111114,22.22222222222222,15.8
2006-10-13,31.666666666666668,21.666666666666668,4.6
2006-10-14,32.22222222222222,22.22222222222222,0
2006-10-15,32.77777777777778,22.22222222222222,0
2006-10-16,32.22222222222222,22.22222222222222,16.9
2006-10-17,28.333333333333336,22.22222222222222,23.7
2006-10-18,28.333333333333336,22.22222222222222,20.2
2006-10-19,26.666666666666668,22.22222222222222,14.3
2006-10-20,26.666666666666668,21.11111111111111,11
2006-10-21,25.555555555555557,22.22222222222222,35.2
2006-10-22,24.444444444444446,22.22222222222222,2.8
2006-10-23,28.88888888888889,22.22222222222222,0.8
2006-10-24,28.88888888888889,22.22222222222222,23.1
2006-10-25,25.555555555555557,22.22222222222222,5.2
2006-10-26,31.111111111111114,22.22222222222222,5.7
2006-10-27,31.111111111111114,23.333333333333336,0.2
2006-10-28,31.111111111111114,22.22222222222222,0
2006-10-29,31.111111111111114,22.77777777777778,0.2
2006-10-30,30,22.22222222222222,4.3
2006-10-31,28.88888888888889,21.11111111111111,0
2006-11-01,28.88888888888889,21.11111111111111,2.3
2006-11-01,28.88888888888889,21.11111111111111,2.3
2006-11-02,28.88888888888889,21.11111111111111,10.6
2006-11-03,28.88888888888889,21.11111111111111,7.5
2006-11-04,30,21.666666666666668,15
2006-11-05,27.77777777777778,21.666666666666668,1.6
2006-11-06,27.77777777777778,22.22222222222222,0
2006-11-07,28.88888888888889,21.666666666666668,1.2
2006-11-08,30,20.555555555555557,0.8
2006-11-09,29.444444444444446,20.555555555555557,5
2006-11-10,30,21.11111111111111,2.4
2006-11-11,NA,NA,NA
2006-11-12,NA,NA,NA
2006-11-13,30,21.11111111111111,36.8
2006-11-14,30,21.11111111111111,0
2006-11-15,27.77777777777778,22.77777777777778,1.5
2006-11-16,28.88888888888889,21.11111111111111,0
2006-11-17,27.77777777777778,21.11111111111111,37.5
2006-11-18,27.77777777777778,21.11111111111111,0
2006-11-19,NA,NA,NA
2006-11-20,28.88888888888889,21.11111111111111,42.4
2006-11-21,28.88888888888889,21.11111111111111,0
2006-11-22,28.88888888888889,18.333333333333336,0
2006-11-23,27.222222222222225,18.88888888888889,0
2006-11-24,27.77777777777778,18.88888888888889,0
2006-11-25,27.77777777777778,18.88888888888889,0
2006-11-26,28.88888888888889,20,0
2006-11-27,30,21.11111111111111,0
2006-11-28,28.88888888888889,22.22222222222222,4
2006-11-29,28.88888888888889,21.11111111111111,9.4
2006-11-30,28.88888888888889,22.22222222222222,0
2006-12-01,28.88888888888889,22.22222222222222,0
2006-12-01,28.88888888888889,22.22222222222222,0
2006-12-02,NA,NA,NA
2006-12-03,NA,NA,NA
2006-12-04,27.77777777777778,21.666666666666668,4.5
2006-12-05,27.77777777777778,22.22222222222222,0.5
2006-12-06,28.88888888888889,22.22222222222222,0
2006-12-07,28.88888888888889,22.22222222222222,0
2006-12-08,28.88888888888889,22.22222222222222,0
2006-12-09,NA,NA,NA
2006-12-10,NA,NA,NA
2006-12-11,30,21.11111111111111,0.9
2006-12-12,26.666666666666668,22.22222222222222,0.1
2006-12-13,30,21.11111111111111,1.8
2006-12-14,31.111111111111114,21.11111111111111,0.1
2006-12-15,30,21.11111111111111,11.6
2006-12-16,30,20,0
2006-12-17,30,23.333333333333336,0
2006-12-18,30.555555555555557,23.333333333333336,0
2006-12-19,30,22.22222222222222,0
2006-12-20,28.88888888888889,21.11111111111111,0
2006-12-21,31.111111111111114,20,0
2006-12-22,30,20,0
2006-12-23,NA,NA,NA
2006-12-24,NA,NA,NA
2006-12-25,NA,NA,NA
2006-12-26,NA,NA,0
2006-12-27,32.22222222222222,20,0
2006-12-28,28.88888888888889,20,0
2006-12-29,28.88888888888889,20,0
2006-12-30,30,23.333333333333336,0
2006-12-31,30,23.333333333333336,0
2007-01-01,31.5,24.5,0
2007-01-01,31.111111111111114,23.333333333333336,0
2007-01-02,30,25,0
2007-01-03,31.5,26.5,0
2007-01-04,32,26.5,0
2007-01-05,31.5,23,0
2007-01-06,NA,25,0
2007-01-07,32.5,25.5,0
2007-01-08,30.5,25,0
2007-01-09,31.5,25,0
2007-01-10,31.5,24.5,0
2007-01-11,31,24,0
2007-01-12,31,25,0
2007-01-13,31,25,0
2007-01-14,NA,NA,NA
2007-01-15,33,25,0
2007-01-16,32,25.5,0
2007-01-17,32,26,0
2007-01-18,32.1,25,0
2007-01-19,32,24,0
2007-01-20,NA,NA,NA
2007-01-21,NA,NA,NA
2007-01-22,NA,NA,NA
2007-01-23,NA,NA,NA
2007-01-24,NA,NA,NA
2007-01-25,NA,NA,NA
2007-01-26,NA,NA,NA
2007-01-27,NA,NA,0
2007-01-28,32.5,25,0
2007-01-29,31.5,25,0
2007-01-30,32.5,25,0
2007-01-31,33,25,0
2007-02-01,35,26,0
2007-02-01,NA,NA,0
2007-02-02,35,25.5,0
2007-02-03,NA,NA,0
2007-02-04,34,26,0
2007-02-05,33.5,26,0
2007-02-06,33.5,26,0
2007-02-07,32.5,24.5,0
2007-02-08,33.5,25,0
2007-02-09,33.5,24,0
2007-02-10,NA,NA,0
2007-02-11,34.5,23,0
2007-02-12,34,25.5,0
2007-02-13,35.5,23.5,0
2007-02-14,36.5,22.5,0
2007-02-15,NA,NA,0
2007-02-16,35.55555555555556,24.444444444444446,0
2007-02-17,35.55555555555556,23.333333333333336,0
2007-02-18,35.5,25,0
2007-02-19,33.4,23,0
2007-02-20,32,23,0
2007-02-21,32.5,25,0
2007-02-22,NA,NA,0
2007-02-23,35.5,24.5,0
2007-02-24,33,25.5,0
2007-02-25,35.5,26,0
2007-02-26,36.5,23,0
2007-02-27,37,27.5,0
2007-02-28,38,25,0
2007-03-01,NA,NA,0
2007-03-01,37.5,26,0
2007-03-02,37,26.5,0
2007-03-03,37,23,0
2007-03-04,37,25,0
2007-03-05,35.55555555555556,20.555555555555557,0
2007-03-06,33.333333333333336,22.22222222222222,0
2007-03-07,34.44444444444444,23.333333333333336,0
2007-03-08,NA,23.333333333333336,0
2007-03-09,35.55555555555556,23.333333333333336,0
2007-03-10,NA,23.333333333333336,NA
2007-03-11,34.44444444444444,24.444444444444446,0.2
2007-03-12,32.22222222222222,24.444444444444446,0
2007-03-13,33.333333333333336,24.444444444444446,0
2007-03-14,34.44444444444444,24.444444444444446,0
2007-03-15,35.55555555555556,24.444444444444446,0
2007-03-16,36.66666666666667,22.22222222222222,0
2007-03-17,36.66666666666667,22.22222222222222,0
2007-03-18,37.5,26,0
2007-03-19,35,25.5,0
2007-03-20,34.5,24.5,0
2007-03-21,35,26,0
2007-03-22,NA,NA,0
2007-03-23,33.333333333333336,24.444444444444446,0
2007-03-24,35.55555555555556,23.333333333333336,0
2007-03-25,35.5,25,0
2007-03-26,36,23.5,0
2007-03-27,NA,NA,0
2007-03-28,38,23,0
2007-03-29,37.5,26,0
2007-03-30,38,26,0
2007-03-31,38,26,0
2007-04-01,38,27,0
2007-04-01,38,27,0
2007-04-02,38,26.5,0
2007-04-03,38,26,0
2007-04-04,29,26,3.6
2007-04-05,35.5,25.5,0
2007-04-06,36.5,24,0
2007-04-07,37.5,26.5,0
2007-04-08,37,26.5,0
2007-04-09,36.5,26.5,0
2007-04-10,NA,NA,NA
2007-04-11,NA,NA,28.9
2007-04-12,34,25,0.4
2007-04-13,33,25,3.6
2007-04-14,37.5,25,0
2007-04-15,38,25,0
2007-04-16,NA,NA,0
2007-04-17,NA,NA,0
2007-04-18,NA,NA,NA
2007-04-19,NA,NA,NA
2007-04-20,NA,NA,NA
2007-04-21,NA,NA,NA
2007-04-22,NA,NA,NA
2007-04-23,38,26,0.2
2007-04-24,NA,NA,0.7
2007-04-25,37.5,25,0
2007-04-26,38.5,25,0
2007-04-27,38,26,0
2007-04-28,35.5,27,0
2007-04-29,36.5,26.5,0
2007-04-30,NA,NA,0
2007-05-01,NA,NA,NA
2007-05-01,NA,NA,0
2007-05-02,NA,NA,NA
2007-05-03,NA,NA,0
2007-05-04,NA,NA,3.6
2007-05-05,NA,NA,0
2007-05-06,NA,NA,0
2007-05-07,NA,NA,0
2007-05-08,18.5,11.277777777777779,0
2007-05-09,19.055555555555557,11.833333333333334,0
2007-05-10,NA,NA,NA
2007-05-11,NA,NA,0
2007-05-12,NA,NA,0
2007-05-13,NA,NA,NA
2007-05-14,NA,NA,17.2
2007-05-15,NA,NA,0
2007-05-16,NA,NA,5.5
2007-05-17,NA,NA,0
2007-05-18,34,24.5,0
2007-05-19,36,24,2.9
2007-05-20,33.5,24,0
2007-05-21,34,24,0
2007-05-22,35,24,17.1
2007-05-23,33,24,2.4
2007-05-24,33,24,33.2
2007-05-25,NA,NA,NA
2007-05-26,30.5,23.5,114.2
2007-05-27,29,24.5,5.5
2007-05-28,28,24.5,3.8
2007-05-29,26,24.5,33.1
2007-05-30,27,24.5,90.4
2007-05-31,26,24,194.2
2007-06-01,27.5,23.4,7.4
2007-06-01,27.5,23.5,7.4
2007-06-02,27.5,24,8.4
2007-06-03,29.5,23,0.9
2007-06-04,29.5,25,0.2
2007-06-05,30.5,25,4.6
2007-06-06,30.5,25,3.8
2007-06-07,NA,NA,NA
2007-06-08,30.5,25,28.2
2007-06-09,30.5,25,0
2007-06-10,32.22222222222222,21.11111111111111,0
2007-06-11,29.5,24,0.9
2007-06-12,32,24.5,0.4
2007-06-13,30,22.22222222222222,3.6
2007-06-14,28.88888888888889,22.22222222222222,21
2007-06-15,28.88888888888889,22.22222222222222,7.8
2007-06-16,15.722222222222223,21.11111111111111,1.4
2007-06-17,NA,NA,NA
2007-06-18,32,25,21.4
2007-06-19,31.111111111111114,24.444444444444446,0
2007-06-20,32.22222222222222,24.444444444444446,0
2007-06-21,31.111111111111114,23.333333333333336,1.5
2007-06-22,32,24,2
2007-06-23,33.5,26,2.8
2007-06-24,31.5,25.5,0.2
2007-06-25,31.5,26,0
2007-06-26,31,28,0
2007-06-27,33,26,3.1
2007-06-28,30.5,24.5,14.5
2007-06-29,33,25,0.3
2007-06-30,29.5,24.5,0
2007-07-01,31,26,0.2
2007-07-01,31,26,0.2
2007-07-02,33,25.5,0.1
2007-07-03,35,26.5,6.9
2007-07-04,31.5,27,10.9
2007-07-05,32,26,3.6
2007-07-06,32,26,0.1
2007-07-07,NA,NA,NA
2007-07-08,29,24.5,4.6
2007-07-09,31.5,24.5,0.1
2007-07-10,31,24,24.7
2007-07-11,32,27,0
2007-07-12,34,25.5,0.1
2007-07-13,30,24,0
2007-07-14,32,25,0.6
2007-07-15,32.5,25,38.1
2007-07-16,29.5,25,5
2007-07-17,33,24,0
2007-07-18,34,23,0
2007-07-19,33,24.5,0.9
2007-07-20,32,24.5,12.5
2007-07-21,33,25,0
2007-07-22,31,24,30.4
2007-07-23,33,24.5,0.1
2007-07-24,32,24,7.4
2007-07-25,31.5,24,23.4
2007-07-26,31,24.5,0
2007-07-27,NA,NA,NA
2007-07-28,NA,NA,6
2007-07-29,33.4,25.5,0
2007-07-30,32.5,25,0
2007-07-31,32,25,0
2007-08-01,33,25,7.4
2007-08-01,33,25,7.4
2007-08-02,33,25,1
2007-08-03,NA,NA,NA
2007-08-04,33,25.5,0
2007-08-05,34,25,7.6
2007-08-06,30,24,27.8
2007-08-07,32.5,25,0.9
2007-08-08,31.111111111111114,22.22222222222222,0
2007-08-09,31.111111111111114,22.22222222222222,9.8
2007-08-10,28.88888888888889,22.22222222222222,6.2
2007-08-11,NA,NA,NA
2007-08-12,NA,NA,NA
2007-08-13,30,21.11111111111111,126.7
2007-08-14,28.88888888888889,23.333333333333336,13.6
2007-08-15,30,21.11111111111111,27.2
2007-08-16,28.88888888888889,21.11111111111111,29.6
2007-08-17,31.111111111111114,21.11111111111111,0.2
2007-08-18,31.111111111111114,22.22222222222222,4.3
2007-08-19,28.88888888888889,18.88888888888889,18.1
2007-08-20,NA,NA,NA
2007-08-21,28.88888888888889,21.11111111111111,12.1
2007-08-22,26.666666666666668,22.22222222222222,19
2007-08-23,30,22.22222222222222,11.8
2007-08-24,28.88888888888889,22.22222222222222,43
2007-08-25,30,23.333333333333336,30.9
2007-08-26,28.88888888888889,21.11111111111111,8.2
2007-08-27,27.77777777777778,21.11111111111111,29
2007-08-28,26.666666666666668,21.11111111111111,85.5
2007-08-29,28.88888888888889,21.11111111111111,3.2
2007-08-30,27.77777777777778,22.22222222222222,70.8
2007-08-31,26.666666666666668,22.22222222222222,12
2007-09-01,28.88888888888889,21.11111111111111,0
2007-09-01,28.88888888888889,21.11111111111111,0
2007-09-02,NA,NA,NA
2007-09-03,NA,NA,NA
2007-09-04,30,21.11111111111111,8.4
2007-09-05,27.77777777777778,22.22222222222222,0.3
2007-09-06,30,20,35
2007-09-07,30,22.22222222222222,2.6
2007-09-08,34.5,24.5,6.4
2007-09-09,31.5,24.5,0.2
2007-09-10,32.5,24,12.8
2007-09-11,32.5,24.5,4.7
2007-09-12,33.5,26,0
2007-09-13,33.5,25.5,0
2007-09-14,31,25.5,3.3
2007-09-15,31.5,25.5,0
2007-09-16,31.5,24.5,7.8
2007-09-17,32,24.5,5.8
2007-09-18,31,25,6.3
2007-09-19,28.88888888888889,23.333333333333336,14.6
2007-09-20,29,26,2.8
2007-09-21,30.5,26,52.6
2007-09-22,28.5,26,3.9
2007-09-23,29.5,26,33.8
2007-09-24,31,26,7.8
2007-09-25,34,25.5,0.1
2007-09-26,34,25,0
2007-09-27,32,25,3.8
2007-09-28,NA,NA,NA
2007-09-29,33.5,25,0.1
2007-09-30,33.5,26,0
2007-10-01,NA,NA,NA
2007-10-01,28.333333333333336,22.77777777777778,0
2007-10-02,NA,NA,NA
2007-10-03,NA,NA,NA
2007-10-04,NA,NA,NA
2007-10-05,NA,NA,NA
2007-10-06,31.5,25,69
2007-10-07,30.5,25.5,27.6
2007-10-08,29.5,25,43
2007-10-09,30.5,26,53.5
2007-10-10,29.5,26,110.9
2007-10-11,28,26,60.5
2007-10-12,29,26,12.5
2007-10-13,29,26,49.6
2007-10-14,28.5,26,49.1
2007-10-15,28,26,91.6
2007-10-16,28.5,26,158.3
2007-10-17,28.5,26,71
2007-10-18,29,25.5,2.9
2007-10-19,29,26,49.7
2007-10-20,28.5,25.5,201.3
2007-10-21,26.5,24.5,68.1
2007-10-22,30,25,28
2007-10-23,29,25.5,24.1
2007-10-24,31.5,25.5,0.6
2007-10-25,31.5,25,0.1
2007-10-26,32,25,0.1
2007-10-27,32,25,0
2007-10-28,28.88888888888889,22.22222222222222,2.1
2007-10-29,28,27,24
2007-10-30,28,24,47
2007-10-31,29,27,16.9
2007-11-01,NA,NA,43.4
2007-11-01,NA,NA,43.4
2007-11-02,31.5,25.5,0.6
2007-11-03,31.5,25,0.2
2007-11-04,32.5,23.5,0
2007-11-05,32.5,23.5,0
2007-11-06,32,26,3.5
2007-11-07,32,26,0.8
2007-11-08,32.5,27,0
2007-11-09,32,26,0
2007-11-10,32,23.5,0
2007-11-11,31.5,23,0
2007-11-12,26.5,24.5,24
2007-11-13,29.5,24.5,0.1
2007-11-14,33,26,0
2007-11-15,NA,NA,0
2007-11-16,32.5,26.5,0
2007-11-17,32,26,0
2007-11-18,33,26.5,0
2007-11-19,32.5,27,0.6
2007-11-20,33.5,27.5,0.1
2007-11-21,33.5,27,0
2007-11-22,33,25,0
2007-11-23,NA,NA,0
2007-11-24,NA,NA,0
2007-11-25,33.5,27,0
2007-11-26,33.5,26.6,0
2007-11-27,33.5,27.5,0.2
2007-11-28,32,26.5,0.6
2007-11-29,33.5,29,0.9
2007-11-30,NA,NA,2.2
2007-12-01,34,26,0
2007-12-01,NA,NA,0.1
2007-12-02,NA,NA,0
2007-12-03,33,23.5,0
2007-12-04,23.333333333333336,20,0
2007-12-05,NA,NA,NA
2007-12-06,NA,NA,NA
2007-12-07,NA,NA,NA
2007-12-08,NA,NA,NA
2007-12-09,NA,NA,NA
2007-12-10,NA,NA,6.2
2007-12-11,25.555555555555557,21.11111111111111,0
2007-12-12,NA,NA,0
2007-12-13,28.88888888888889,21.11111111111111,0
2007-12-14,30,21.11111111111111,0
2007-12-15,30,21.11111111111111,0
2007-12-16,28.88888888888889,21.11111111111111,0
2007-12-17,30,22.22222222222222,11
2007-12-18,28.88888888888889,21.11111111111111,1.9
2007-12-19,NA,NA,8.5
2007-12-20,30.5,25.5,2.1
2007-12-21,30,24.5,0.9
2007-12-22,32,24.5,0
2007-12-23,28.88888888888889,21.11111111111111,0
2007-12-24,27.77777777777778,22.22222222222222,0
2007-12-25,28.88888888888889,21.11111111111111,0
